[    5.131348] grsec: mount of none to /proc by /sbin/init[init:1] uid/euid:0/0 gid/egid:0/0, parent /[swapper/0:0] uid/euid:0/0 gid/egid:0/0
[   72.767993] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768028] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768063] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768105] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768141] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768178] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768214] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddensymlink.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768265] grsec: (default:D:/) denied access to hidden file /root/regression/rbac_fs/hiddenfile1.txt by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768389] grsec: (default:D:/) denied create of /root/regression/rbac_fs/createdir/1 for writing by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768568] grsec: (default:D:/) denied create of /root/regression/rbac_fs/createdir/5 for writing by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768647] grsec: (default:D:/) denied mknod of /root/regression/rbac_fs/createdir/7 by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.768762] grsec: (default:D:/) denied create of /root/regression/rbac_fs/createdir/10 for writing by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.769060] grsec: (default:D:/) denied mknod of /root/regression/rbac_fs/createdir/13 by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.769219] grsec: (default:D:/) denied open of /root/regression/rbac_fs/deletedir/1 for reading writing by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   72.769629] grsec: (default:D:/) denied open of /root/regression/rbac_fs/deletedir/7 for reading writing by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   73.161161] grsec: (default:D:/) use of CAP_SYSLOG denied for /usr/sbin/kerneloops[kerneloops:2928] uid/euid:0/0 gid/egid:0/0, parent /sbin/init[init:1] uid/euid:0/0 gid/egid:0/0
[   73.770358] grsec: (default:D:/) denied send of signal 9 to protected task /root/regression/rbac_fs/separation[separation:3608] uid/euid:0/0 gid/egid:0/0, parent /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0 by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   73.877340] grsec: (default:D:/) denied access to hidden file /proc/uptime by /usr/lib/vmware-tools/sbin32/vmtoolsd[vmtoolsd:1960] uid/euid:0/0 gid/egid:0/0, parent /sbin/init[init:1] uid/euid:0/0 gid/egid:0/0
[   75.770859] grsec: (default:D:/) denied ptrace of /root/regression/rbac_fs/separation(separation:3610) by /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0, parent /bin/bash[bash:3596] uid/euid:0/0 gid/egid:0/0
[   76.772503] grsec: (default:D:/) denied ptrace of /root/regression/rbac_fs/separation by /root/regression/rbac_fs/separation[rbac_test:3612] uid/euid:0/0 gid/egid:0/0, parent /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0
[   77.779021] grsec: (default:D:/bin/cat) denied access to hidden file /proc/3613/maps by /bin/cat[cat:3615] uid/euid:0/0 gid/egid:0/0, parent /root/regression/rbac_test[rbac_test:3612] uid/euid:0/0 gid/egid:0/0
[   78.778521] grsec: (default:D:/bin/cat) denied access to hidden file /proc/3614/maps by /bin/cat[cat:3616] uid/euid:0/0 gid/egid:0/0, parent /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0
[   81.350677] grsec: shutdown auth success for /sbin/gradm[gradm:3617] uid/euid:0/0 gid/egid:0/0, parent /root/regression/rbac_test[rbac_test:3600] uid/euid:0/0 gid/egid:0/0
